key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,Incorrect,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,1.385999918,"[""2"",""4"",""4"",""5"",""6""]","[1.5869998931884766,2.7300000190734863,3.8989999294281006,4.929999828338623,5.413999795913696,11.78499984741211,13.164999961853027,13.561999797821045,13.911999940872192,14.521999835968018,14.764999866485596,14.997999906539917,15.748999834060669,16.01699995994568,16.24899983406067,17.47099995613098]",0,24456,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,,001,2020-06-10_15h20.42.934,Digit Span Task,3.1.5,Win32,60
