key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,Incorrect,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate,correct
space,21.23599982,"[""1"",""2"",""7""]","[3.0460000038146973,4.283999919891357,4.88100004196167,6.666999816894531]",0,127,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,,001,2020-05-09_15h23.16.284,Digit Span Task,3.1.5,Win32,60,
,,"[""4"",""8"",""6""]","[1.0809998512268066,1.63100004196167,2.2269999980926514,3.0920000076293945]",,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,,001,2020-05-09_15h23.16.284,Digit Span Task,3.1.5,Win32,60,1
,,"[""7"",""6""]","[1.1659998893737793,1.7139999866485596,5.682999849319458]",0,76,1,0,10,0,1,9,three.xlsx,1,0,3,2,1,2,3,760,,001,2020-05-09_15h23.16.284,Digit Span Task,3.1.5,Win32,60,
,,,,,,1,0,10,0,1,9,three.xlsx,,,,,,,,,,001,2020-05-09_15h23.16.284,Digit Span Task,3.1.5,Win32,60,
,,"[""3"",""1"",""4"",""1""]","[1.1779999732971191,1.6099998950958252,2.2089998722076416,2.6600000858306885,3.44599986076355]",,3141,1,0,10,1,1,9,four.xlsx,1,0,3,0,1,2,4,3141,,001,2020-05-09_15h23.16.284,Digit Span Task,3.1.5,Win32,60,1
,,"[""6"",""3"",""5"",""1""]","[1.2809998989105225,1.943000078201294,2.2799999713897705,2.759000062942505,3.365000009536743]",,6351,1,0,10,1,1,9,four.xlsx,1,0,3,1,1,2,4,6351,,001,2020-05-09_15h23.16.284,Digit Span Task,3.1.5,Win32,60,1
