key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate,Incorrect
space,21.80199981,"[""2"",""1"",""7""]","[1.9920001029968262,2.4090001583099365,2.9570000171661377,3.9560000896453857]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,,001,2020-04-04_13h44.02.307,Digit Span Task,3.1.5,Linux x86_64,60,
,,[],[4.29200005531311],,,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,,001,2020-04-04_13h44.02.307,Digit Span Task,3.1.5,Linux x86_64,60,0
,,"[""7"",""6""]","[3.3559999465942383,4.706999778747559,18.80899977684021,19.846999883651733,21.33999991416931]",,76,1,0,10,0,1,9,three.xlsx,1,0,3,2,1,2,3,760,,001,2020-04-04_13h44.02.307,Digit Span Task,3.1.5,Linux x86_64,60,0
