key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,Incorrect,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate,correct
space,13.55599999,"[""3"",""2"",""7""]","[4.319000005722046,4.575000047683716,5.670000076293945,7.819000005722046]",0,327,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,99999,001,2020-05-26_13h33.36.379,Digit Span Task,3.1.5,MacIntel,60,
,,"[""4"",""8"",""6""]","[1.1349999904632568,1.7929999828338623,2.184000015258789,2.868000030517578]",,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,99999,001,2020-05-26_13h33.36.379,Digit Span Task,3.1.5,MacIntel,60,1
,,"[""7"",""6"",""0""]","[1.8239998817443848,2.003999948501587,2.5189998149871826,3.0189998149871826]",,760,1,0,10,0,1,9,three.xlsx,1,0,3,2,1,2,3,760,99999,001,2020-05-26_13h33.36.379,Digit Span Task,3.1.5,MacIntel,60,1
