key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,Incorrect,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,4.550000191,"[""1"",""2"",""3"",""4"",""6"",""7""]","[6.065000295639038,6.265000104904175,6.499000310897827,6.728000164031982,6.965000152587891,7.215000152587891,8.451000213623047]",0,123467,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,1,001,2020-06-03_17h32.15.976,Digit Span Task,3.1.5,Win32,60
