key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,Incorrect,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate,correct
space,10.14299989,"[""1"",""2"",""3"",""4"",""1"",""2"",""1"",""2"",""3"",""1"",""2"",""3""]","[3.384999990463257,4.0320000648498535,4.4700000286102295,4.764999866485596,4.888999938964844,5.019999980926514,5.319000005722046,5.430999994277954,5.496999979019165,5.648999929428101,5.698999881744385,5.73199987411499,7.897000074386597]",0,123412123123,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,111,001,2020-08-14_14h56.37.160,Digit Span Task,3.1.5,Win32,60,
,,"[""4"",""8"",""6""]","[1.7709999084472656,3.13700008392334,3.372999906539917,4.000999927520752]",,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,111,001,2020-08-14_14h56.37.160,Digit Span Task,3.1.5,Win32,60,1
,,"[""1"",""2"",""1""]","[0.5810000896453857,0.6549999713897705,0.7400000095367432,1.0780000686645507]",0,121,1,0,10,0,1,9,three.xlsx,1,0,3,2,1,2,3,760,111,001,2020-08-14_14h56.37.160,Digit Span Task,3.1.5,Win32,60,
,,,,,,1,0,10,0,1,9,three.xlsx,,,,,,,,,111,001,2020-08-14_14h56.37.160,Digit Span Task,3.1.5,Win32,60,
,,"[""1"",""2"",""3"",""4"",""5""]","[1.2049999237060546,1.3050000667572021,1.4240000247955322,1.6400001049041748,2.1059999465942383,2.302999973297119]",0,12345,1,0,10,1,1,9,four.xlsx,1,0,3,0,1,2,4,3141,111,001,2020-08-14_14h56.37.160,Digit Span Task,3.1.5,Win32,60,
