key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,Incorrect,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate,correct
space,17.56799984,"[""7""]","[6.490000009536743,9.538999795913696,11.76799988746643]",0,7,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,1,001,2020-04-19_19h26.07.466,Digit Span Task,3.1.5,Win32,60,
,,"[""4"",""8"",""6""]","[1.5369997024536133,2.001999855041504,2.3229997158050537,2.9169998168945312]",,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,1,001,2020-04-19_19h26.07.466,Digit Span Task,3.1.5,Win32,60,1
,,"[""7"",""6""]","[1.0889999866485596,1.2689998149871826,14.940999984741211]",0,76,1,0,10,0,1,9,three.xlsx,1,0,3,2,1,2,3,760,1,001,2020-04-19_19h26.07.466,Digit Span Task,3.1.5,Win32,60,
,,,,,,1,0,10,0,1,9,three.xlsx,,,,,,,,,1,001,2020-04-19_19h26.07.466,Digit Span Task,3.1.5,Win32,60,
,,"[""3"",""1"",""4"",""1""]","[0.4519999027252197,0.750999927520752,1.1679999828338623,1.4549999237060547,2.0799999237060547]",,3141,1,0,10,1,1,9,four.xlsx,1,0,3,0,1,2,4,3141,1,001,2020-04-19_19h26.07.466,Digit Span Task,3.1.5,Win32,60,1
,,"[""6"",""3"",""5"",""1""]","[1.0359997749328613,1.3579998016357422,1.8379998207092285,2.1389999389648438,2.7299997806549072]",,6351,1,0,10,1,1,9,four.xlsx,1,0,3,1,1,2,4,6351,1,001,2020-04-19_19h26.07.466,Digit Span Task,3.1.5,Win32,60,1
