key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,Incorrect,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate,correct
space,10.78599977,"[""3"",""2"",""3"",""2"",""4"",""4""]","[1.3369998931884766,1.5069999694824219,1.621000051498413,1.7690000534057617,1.869999885559082,2.140000104904175,2.424999952316284]",0,323244,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,asdf,001,2020-10-16_11h52.02.122,Digit Span Task,3.1.5,MacIntel,60,
,,"[""4"",""8"",""6""]","[0.937999963760376,1.5380001068115234,1.8020000457763672,2.2669999599456787]",,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,asdf,001,2020-10-16_11h52.02.122,Digit Span Task,3.1.5,MacIntel,60,1
,,"[""7"",""6"",""0""]","[1.000999927520752,1.2349998950958252,1.4559998512268066,1.68399977684021]",,760,1,0,10,0,1,9,three.xlsx,1,0,3,2,1,2,3,760,asdf,001,2020-10-16_11h52.02.122,Digit Span Task,3.1.5,MacIntel,60,1
