key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,Incorrect,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate,correct
space,13.00800014,"[""7""]","[2.383000135421753,6.5329999923706055,7.802000045776367,9.42199993133545]",0,7,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,,001,2020-08-08_19h29.56.827,Digit Span Task,3.1.5,Linux x86_64,60,
,,"[""4"",""8"",""6""]","[1.7860000133514404,3.250999927520752,3.7200000286102295,4.734999895095825]",,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,,001,2020-08-08_19h29.56.827,Digit Span Task,3.1.5,Linux x86_64,60,1
,,"[""7"",""6"",""0""]","[1.688999891281128,2.4179999828338623,2.9509999752044678,3.4210000038146973]",,760,1,0,10,0,1,9,three.xlsx,1,0,3,2,1,2,3,760,,001,2020-08-08_19h29.56.827,Digit Span Task,3.1.5,Linux x86_64,60,1
