key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,Incorrect,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate,correct
space,20.33999991,[],[1.6400001049041748],0,,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,Borka,001,2020-04-16_18h16.36.283,Digit Span Task,3.1.5,Win32,60,
,,"[""4"",""8"",""6""]","[2.5869998931884766,3.185999870300293,4.940999746322632,5.830999851226807]",,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,Borka,001,2020-04-16_18h16.36.283,Digit Span Task,3.1.5,Win32,60,1
,,"[""7"",""6"",""2""]","[2.4099998474121094,2.8909997940063477,7.875999927520752,9.07699990272522,16.580999851226807,16.89799976348877]",0,762,1,0,10,0,1,9,three.xlsx,1,0,3,2,1,2,3,760,Borka,001,2020-04-16_18h16.36.283,Digit Span Task,3.1.5,Win32,60,
,,,,,,1,0,10,0,1,9,three.xlsx,,,,,,,,,Borka,001,2020-04-16_18h16.36.283,Digit Span Task,3.1.5,Win32,60,
,,"[""3"",""1"",""4"",""1""]","[1.503000020980835,1.8340001106262207,2.5369999408721924,3.1389999389648438,3.5460000038146973]",,3141,1,0,10,1,1,9,four.xlsx,1,0,3,0,1,2,4,3141,Borka,001,2020-04-16_18h16.36.283,Digit Span Task,3.1.5,Win32,60,1
,,"[""6"",""3"",""5"",""1""]","[2.6649999618530273,3.3980000019073486,4.302999973297119,4.898000001907349,6.115999937057495]",,6351,1,0,10,1,1,9,four.xlsx,1,0,3,1,1,2,4,6351,Borka,001,2020-04-16_18h16.36.283,Digit Span Task,3.1.5,Win32,60,1
