key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,Incorrect,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate,correct
space,7.109000206,"[""2"",""1"",""7"",""8""]","[2.7760002613067627,5.437000274658203,7.481000185012817,7.960000276565552,8.855000257492065]",0,2178,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,1,001,2020-12-11_17h35.14.706,Digit Span Task,3.1.5,Win32,60,
,,"[""4"",""8"",""6""]","[1.8340001106262207,2.4560000896453857,2.951000213623047,3.7190001010894775]",,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,1,001,2020-12-11_17h35.14.706,Digit Span Task,3.1.5,Win32,60,1
,,"[""7"",""6"",""0""]","[1.3390002250671387,2.0200002193450928,2.5400002002716064,3.2750000953674316]",,760,1,0,10,0,1,9,three.xlsx,1,0,3,2,1,2,3,760,1,001,2020-12-11_17h35.14.706,Digit Span Task,3.1.5,Win32,60,1
