key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,Incorrect,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate,correct
space,13.76099992,"[""1"",""2"",""1"",""7""]","[1.2279999256134033,1.431999921798706,2.0289998054504395,2.5119998455047607,2.9149999618530273]",0,1217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,,001,2020-10-02_16h39.23.675,Digit Span Task,3.1.5,Win32,60,
,,"[""4"",""8"",""6""]","[1.2899999618530273,2.1039998531341553,2.4189999103546143,3.187000036239624]",,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,,001,2020-10-02_16h39.23.675,Digit Span Task,3.1.5,Win32,60,1
,,"[""7"",""6"",""0""]","[0.43599987030029297,0.935999870300293,1.253999948501587,1.8020000457763672]",,760,1,0,10,0,1,9,three.xlsx,1,0,3,2,1,2,3,760,,001,2020-10-02_16h39.23.675,Digit Span Task,3.1.5,Win32,60,1
