key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate,Incorrect
space,2.381000042,"[""2"",""1"",""7""]","[0.7579998970031738,0.8369998931884766,0.937000036239624,1.2379999160766602]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,1,001,2020-06-10_11h06.53.482,Digit Span Task,3.1.5,MacIntel,60,
,,"[""5"",""6""]","[2.572000026702881,2.7750000953674316,3.4730000495910645]",,56,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,1,001,2020-06-10_11h06.53.482,Digit Span Task,3.1.5,MacIntel,60,0
,,"[""6"",""7"",""0""]","[0.9830000400543213,1.1419999599456787,1.4720001220703125,2.0840001106262207]",,670,1,0,10,0,1,9,three.xlsx,1,0,3,2,1,2,3,760,1,001,2020-06-10_11h06.53.482,Digit Span Task,3.1.5,MacIntel,60,0
