key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,Incorrect,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate,correct
space,4.12100029,"[""1"",""2"",""2""]","[2.0889999866485596,2.580000162124634,2.824000120162964,3.0300002098083496]",0,122,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,h,001,2019-11-27_18h17.13.035,Digit Span Task,3.1.5,MacIntel,60,
,,"[""4"",""8"",""6""]","[0.5820002555847168,0.7950000762939453,1.308000087738037,1.444000244140625]",,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,h,001,2019-11-27_18h17.13.035,Digit Span Task,3.1.5,MacIntel,60,1
,,"[""7"",""6"",""0""]","[0.194000244140625,0.4570002555847168,0.5920002460479736,0.7690002918243408]",,760,1,0,10,0,1,9,three.xlsx,1,0,3,2,1,2,3,760,h,001,2019-11-27_18h17.13.035,Digit Span Task,3.1.5,MacIntel,60,1
