key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate
space,54.76099992,"[""2"",""1"",""7""]","[1.753000020980835,2.2160000801086426,3.3469998836517334,4.563999891281128]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,zxtang,001,2020-02-15_14h39.58.995,Digit Span Task,3.1.5,MacIntel,60
,,"[""4"",""8"",""6""]","[1.1670000553131104,1.6929998397827148,2.384999990463257,2.802999973297119]",1,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,zxtang,001,2020-02-15_14h39.58.995,Digit Span Task,3.1.5,MacIntel,60
