key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate,Incorrect
space,9.825999975,"[""2"",""1"",""7""]","[1.8350000381469727,2.1710000038146973,2.7339999675750732,4.170000076293945]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,,001,2020-07-22_10h01.15.491,Digit Span Task,3.1.5,MacIntel,60,
,,"[""1"",""2"",""3""]","[6.041999816894531,6.2759997844696045,6.539999961853027,8.132999897003174]",,123,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,,001,2020-07-22_10h01.15.491,Digit Span Task,3.1.5,MacIntel,60,0
,,"[""7"",""6"",""0""]","[1.5049998760223389,1.86899995803833,2.319000005722046,3.2730000019073486]",1,760,1,0,10,0,1,9,three.xlsx,1,0,3,2,1,2,3,760,,001,2020-07-22_10h01.15.491,Digit Span Task,3.1.5,MacIntel,60,
,,,,,,1,0,10,0,1,9,three.xlsx,,,,,,,,,,001,2020-07-22_10h01.15.491,Digit Span Task,3.1.5,MacIntel,60,
,,"[""3"",""1"",""4"",""1""]","[1.2909998893737793,1.7189998626708984,2.234999895095825,2.6710000038146973,3.6080000400543213]",1,3141,1,0,10,1,1,9,four.xlsx,1,0,3,0,1,2,4,3141,,001,2020-07-22_10h01.15.491,Digit Span Task,3.1.5,MacIntel,60,
