key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,Incorrect,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate,correct
space,4.031000137,"[""7""]","[2.8340001106262207,2.9720001220703125,5.552999973297119,5.820000171661377,6.120000123977661,6.2840001583099365]",0,7,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,535,001,2020-06-03_16h11.24.827,Digit Span Task,3.1.5,Win32,60,
,,"[""4"",""8"",""6""]","[1.7360000610351562,2.1689999103546143,2.2189998626708984,2.5429999828338623]",,486,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,535,001,2020-06-03_16h11.24.827,Digit Span Task,3.1.5,Win32,60,1
,,"[""7"",""3"",""8"",""5"",""4"",""3"",""5""]","[0.5410001277923584,0.6359999179840088,0.7230000495910645,0.8050000667572021,0.8210000991821289,1.1560001373291016,1.3389999866485596,1.6689999103546143]",0,7385435,1,0,10,0,1,9,three.xlsx,1,0,3,2,1,2,3,760,535,001,2020-06-03_16h11.24.827,Digit Span Task,3.1.5,Win32,60,
,,,,,,1,0,10,0,1,9,three.xlsx,,,,,,,,,535,001,2020-06-03_16h11.24.827,Digit Span Task,3.1.5,Win32,60,
,,"[""4"",""5"",""3"",""6""]","[0.7210001945495605,0.8190000057220459,0.9720001220703125,1.1340000629425049,1.4830000400543213]",0,4536,1,0,10,1,1,9,four.xlsx,1,0,3,0,1,2,4,3141,535,001,2020-06-03_16h11.24.827,Digit Span Task,3.1.5,Win32,60,
