key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,correct,response,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,condition_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,digitSpan,digits,participant,session,date,expName,psychopyVersion,OS,frameRate,Incorrect
space,1.030999899,"[""2"",""1"",""7""]","[0.8190000057220459,1.0520000457763672,1.2910001277923584,1.5920000076293945]",1,217,1,0,10,0,1,9,three.xlsx,1,0,3,0,1,2,3,217,paula,001,2020-11-28_22h51.20.120,Digit Span Task,3.1.5,Win32,60,
,,"[""1"",""2"",""3"",""4""]","[0.4350001811981201,0.45600008964538574,0.7200000286102295,0.9440000057220459,1.1449999809265137]",,1234,1,0,10,0,1,9,three.xlsx,1,0,3,1,1,2,3,486,paula,001,2020-11-28_22h51.20.120,Digit Span Task,3.1.5,Win32,60,0
,,"[""1"",""2"",""3"",""4""]","[0.437000036239624,0.5390000343322754,0.7260000705718994,0.9689998626708984,1.1689999103546143]",,1234,1,0,10,0,1,9,three.xlsx,1,0,3,2,1,2,3,760,paula,001,2020-11-28_22h51.20.120,Digit Span Task,3.1.5,Win32,60,0
